         66953 function calls (63609 primitive calls) in 19.583 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        2    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\starlette\requests.py:71(__init__)
        4    0.000    0.000    0.000    0.000 {method 'join' of 'bytes' objects}
        2    0.000    0.000    0.000    0.000 {built-in method sys.exc_info}
        3    0.000    0.000    0.000    0.000 C:\Users\KLAUS\AppData\Local\Programs\Python\Python310\lib\threading.py:1545(main_thread)
        1    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\pandas\core\arrays\datetimelike.py:2148(_creso)
        1    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\h11\_readers.py:221(expect_nothing)
        2    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\dateutil\parser\_parser.py:213(isspace)
        1    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\dateutil\parser\_parser.py:329(month)
        1    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\h11\_headers.py:271(has_expect_100_continue)
        8    0.000    0.000    0.000    0.000 {method 'release' of '_thread.lock' objects}
        3    0.000    0.000    0.000    0.000 {method 'index' of 'str' objects}
        5    0.000    0.000    0.000    0.000 C:\Users\KLAUS\AppData\Local\Programs\Python\Python310\lib\threading.py:546(is_set)
        3    0.000    0.000    0.000    0.000 C:\Users\KLAUS\AppData\Local\Programs\Python\Python310\lib\inspect.py:3001(return_annotation)
        2    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\pandas\core\dtypes\common.py:121(classes)
        4    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\pandas\core\arrays\datetimes.py:551(dtype)
        4    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\h11\_headers.py:102(__init__)
        1    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\h11\_events.py:32(Event)
        1    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\h11\_util.py:59(LocalProtocolError)
        1    0.000    0.000    0.000    0.000 {method 'difference_update' of 'set' objects}
        2    0.000    0.000    0.000    0.000 C:\Users\KLAUS\AppData\Local\Programs\Python\Python310\lib\typing.py:558(<genexpr>)
        1    0.000    0.000    0.000    0.000 C:\Users\KLAUS\AppData\Local\Programs\Python\Python310\lib\asyncio\proactor_events.py:170(get_write_buffer_size)
        1    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\pandas\core\arrays\datetimes.py:576(tz)
        2    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\pandas\core\indexes\base.py:831(_reset_identity)
        1    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\uvicorn\config.py:349(is_ssl)
        1    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\h11\_receivebuffer.py:48(__init__)
        2    0.000    0.000    0.000    0.000 {method 'lstrip' of 'str' objects}
        1    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\pydantic\_internal\_utils.py:290(__init__)
        4    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\fastapi\dependencies\utils.py:730(request_params_to_args)
        1    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\h11\_events.py:357(ConnectionClosed)
        7    0.000    0.000    0.000    0.000 {method 'strip' of 'bytes' objects}
        1    0.000    0.000    0.000    0.000 {method 'get' of '_contextvars.ContextVar' objects}
        6    0.000    0.000    0.000    0.000 {method 'result' of '_asyncio.Task' objects}
        3    0.000    0.000    0.000    0.000 C:\Users\KLAUS\AppData\Local\Programs\Python\Python310\lib\concurrent\futures\_base.py:387(__get_result)
        1    0.000    0.000    0.000    0.000 C:\Users\KLAUS\AppData\Local\Programs\Python\Python310\lib\asyncio\transports.py:308(_set_write_buffer_limits)
        1    0.000    0.000    0.000    0.000 C:\Users\KLAUS\AppData\Local\Programs\Python\Python310\lib\urllib\parse.py:644(unquote)
        2    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\fastapi\_compat.py:105(type_)
        1    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\starlette\requests.py:129(path_params)
        1    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\dateutil\parser\_parser.py:319(jump)
        2    0.000    0.000    0.000    0.000 {method 'expandtabs' of 'str' objects}
        3    0.000    0.000    0.000    0.000 {built-in method builtins.iter}
        2    0.000    0.000    0.000    0.000 {built-in method _asyncio.get_event_loop}
        3    0.000    0.000    0.000    0.000 {method 'remove_done_callback' of '_asyncio.Task' objects}
        2    0.000    0.000    0.000    0.000 C:\Users\KLAUS\AppData\Local\Programs\Python\Python310\lib\typing.py:1249(<genexpr>)
        1    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\pandas\core\arrays\datetimelike.py:2474(validate_periods)
        1    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\uvicorn\protocols\utils.py:41(is_ssl)
        1    0.000    0.000    0.000    0.000 C:\Users\KLAUS\AppData\Local\Programs\Python\Python310\lib\typing.py:1248(_value_and_type_iter)
        2    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\pandas\core\dtypes\common.py:1194(<lambda>)
        1    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\h11\_state.py:134(CLIENT)
        2    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\uvicorn\protocols\http\flow_control.py:26(resume_reading)
        1    0.000    0.000    0.000    0.000 {method 'split' of 'bytearray' objects}
        1    0.000    0.000    0.000    0.000 C:\Users\KLAUS\AppData\Local\Programs\Python\Python310\lib\inspect.py:404(isbuiltin)
        1    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\pydantic\_internal\_generate_schema.py:333(tail)
        1    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\dateutil\parser\_parser.py:482(<dictcomp>)
        1    0.000    0.000    0.000    0.000 {method 'popitem' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 C:\Users\KLAUS\AppData\Local\Programs\Python\Python310\lib\asyncio\base_events.py:376(wait_closed)
        2    0.000    0.000    0.000    0.000 C:\Users\KLAUS\AppData\Local\Programs\Python\Python310\lib\asyncio\base_events.py:643(stop)
        1    0.000    0.000    0.000    0.000 C:\Users\KLAUS\AppData\Local\Programs\Python\Python310\lib\asyncio\windows_events.py:478(finish_recv)
        1    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\pydantic\type_adapter.py:305(validator)
        1    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\pandas\core\dtypes\inference.py:334(is_hashable)
        1    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\h11\_connection.py:40(NEED_DATA)
        2    0.000    0.000    0.000    0.000 C:\Users\KLAUS\AppData\Local\Programs\Python\Python310\lib\typing.py:706(__hash__)
        2    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\starlette\datastructures.py:617(raw)
        2    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\h11\_events.py:247(__post_init__)
        1    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\uvicorn\protocols\http\h11_impl.py:141(<listcomp>)
        1    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\uvicorn\loops\asyncio.py:8(asyncio_setup)
        1    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\uvicorn\protocols\utils.py:9(ClientDisconnected)
        1    0.000    0.000    0.000    0.000 C:\Users\KLAUS\AppData\Local\Programs\Python\Python310\lib\asyncio\base_events.py:291(_attach)
        1    0.000    0.000    0.000    0.000 C:\Users\KLAUS\AppData\Local\Programs\Python\Python310\lib\asyncio\base_events.py:301(_wakeup)
        2    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\pydantic\_internal\_decorators.py:444(<dictcomp>)
        1    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\uvicorn\protocols\http\flow_control.py:36(resume_writing)
        1    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\pydantic\main.py:699(__pydantic_init_subclass__)
        2    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\numpy\core\_dtype.py:24(_kind_name)
        3    0.000    0.000    0.000    0.000 {method 'startswith' of 'bytes' objects}
        4    0.000    0.000    0.000    0.000 {method 'done' of '_asyncio.Task' objects}
        2    0.000    0.000    0.000    0.000 C:\Users\KLAUS\AppData\Local\Programs\Python\Python310\lib\logging\__init__.py:972(setFormatter)
        2    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\fastapi\_compat.py:166(get_annotation_from_field_info)
        2    0.000    0.000    0.000    0.000 {method 'count' of 'str' objects}
        5    0.000    0.000    0.000    0.000 {method 'isalpha' of 'str' objects}
        5    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\pandas\core\common.py:213(<genexpr>)
        1    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\pandas\core\arrays\datetimelike.py:2063(_maybe_pin_freq)
        1    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\uvicorn\lifespan\__init__.py:1(<module>)
        1    0.000    0.000    0.000    0.000 {method 'update' of 'set' objects}
        1    0.000    0.000    0.000    0.000 C:\Users\KLAUS\AppData\Local\Programs\Python\Python310\lib\sre_parse.py:98(checkgroup)
        2    0.000    0.000    0.000    0.000 C:\Users\KLAUS\AppData\Local\Programs\Python\Python310\lib\asyncio\tasks.py:585(__sleep0)
        1    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\uvicorn\config.py:412(<listcomp>)
        1    0.000    0.000    0.000    0.000 {method 'rstrip' of 'bytes' objects}
        2    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\pydantic\_internal\_decorators.py:445(<dictcomp>)
        2    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\pydantic\_internal\_decorators.py:450(<dictcomp>)
        2    0.000    0.000    0.000    0.000 <string>:2(__init__)
        1    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\uvicorn\protocols\websockets\__init__.py:1(<module>)
        3    0.000    0.000    0.000    0.000 C:\Users\KLAUS\AppData\Local\Programs\Python\Python310\lib\asyncio\base_events.py:512(_check_default_executor)
        1    0.000    0.000    0.000    0.000 C:\Users\KLAUS\AppData\Local\Programs\Python\Python310\lib\asyncio\transports.py:289(_maybe_resume_protocol)
        1    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\pydantic\_internal\_model_construction.py:235(<dictcomp>)
        1    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\pydantic\_internal\_model_construction.py:704(build_lenient_weakvaluedict)
        2    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\starlette\routing.py:574(__call__)
        2    0.000    0.000    0.000    0.000 <string>:2(__eq__)
        1    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\h11\_state.py:138(SERVER)
        1    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\h11\_state.py:184(_SWITCH_CONNECT)
        1    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\h11\_writers.py:85(__init__)
        2    0.000    0.000    0.000    0.000 {method 'pop' of 'set' objects}
        1    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\fastapi\applications.py:1000(<genexpr>)
        2    0.000    0.000    0.000    0.000 C:\Users\KLAUS\AppData\Local\Programs\Python\Python310\lib\logging\__init__.py:239(_register_at_fork_reinit_lock)
        1    0.000    0.000    0.000    0.000 C:\Users\KLAUS\AppData\Local\Programs\Python\Python310\lib\logging\__init__.py:1649(hasHandlers)
        1    0.000    0.000    0.000    0.000 C:\Users\KLAUS\AppData\Local\Programs\Python\Python310\lib\asyncio\transports.py:14(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\KLAUS\AppData\Local\Programs\Python\Python310\lib\asyncio\windows_events.py:429(set_loop)
        1    0.000    0.000    0.000    0.000 C:\Users\KLAUS\AppData\Local\Programs\Python\Python310\lib\asyncio\proactor_events.py:99(is_closing)
        2    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\pydantic\_internal\_decorators.py:447(<dictcomp>)
        1    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\pydantic\_internal\_core_utils.py:136(define_expected_missing_refs)
        1    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\pandas\core\construction.py:481(ensure_wrapped_if_datetimelike)
        1    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\h11\_version.py:1(<module>)
        2    0.000    0.000    0.000    0.000 {method 'end' of 're.Match' objects}
        1    0.000    0.000    0.000    0.000 {method 'remove' of 'set' objects}
        2    0.000    0.000    0.000    0.000 {method 'gettimeout' of '_socket.socket' objects}
        1    0.000    0.000    0.000    0.000 C:\Users\KLAUS\AppData\Local\Programs\Python\Python310\lib\typing.py:802(<genexpr>)
        1    0.000    0.000    0.000    0.000 C:\Users\KLAUS\AppData\Local\Programs\Python\Python310\lib\dataclasses.py:567(<listcomp>)
        1    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\h11\_connection.py:44(PAUSED)
        1    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\h11\_headers.py:105(__bool__)
        1    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\h11\_readers.py:123(__init__)
        1    0.000    0.000    0.000    0.000 {built-in method from_iterable}
        3    0.000    0.000    0.000    0.000 {method 'locked' of '_thread.lock' objects}
        1    0.000    0.000    0.000    0.000 {method 'index' of 'tuple' objects}
        2    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\pydantic\_internal\_decorators.py:446(<dictcomp>)
        1    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\pandas\core\dtypes\common.py:529(is_string_or_object_np_dtype)
        1    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\h11\_connection.py:219(they_are_waiting_for_100_continue)
        1    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\h11\_state.py:167(ERROR)
        1    0.000    0.000    0.000    0.000 {method '__init_subclass__' of 'object' objects}
        1    0.000    0.000    0.000    0.000 C:\Users\KLAUS\AppData\Local\Programs\Python\Python310\lib\dataclasses.py:543(<dictcomp>)
        2    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\pydantic\_internal\_decorators.py:448(<dictcomp>)
